lon,lat,name,url,elevation
-117.55022,34.0296,I-15 : (81) Mission Blvd. UC,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1581missionblvduc/i1581missionblvduc.jpg?_=1771278602,868
-117.55053,34.0479,I-15 : (82) Jurupa Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1582jurupastreet/i1582jurupastreet.jpg?_=1771278602,938
-117.54462,34.06236,I-15 : (83) Airport Drive,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1583airportdrive/i1583airportdrive.jpg?_=1771278602,1006
-117.54452,34.07084,I-15 : (84) N of Ontario Mills Pkwy,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1584nofontariomillspkwy/i1584nofontariomillspkwy.jpg?_=1771278602,1038
-117.54438,34.08221,I-15 : (85) N of Fourth Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1585noffourthstreet/i1585noffourthstreet.jpg?_=1771278602,1070
-117.54344,34.09272,I-15 : (86) Arrow Route,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1586arrowroute/i1586arrowroute.jpg?_=1771278602,1156
-117.53265,34.10552,I-15 : (87) Foothill Blvd.,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1587foothillblvd/i1587foothillblvd.jpg?_=1771278602,1224
-117.52178,34.11449,I-15 : (88) 0.5 Miles S of Baseline,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i158805milessofbaseline/i158805milessofbaseline.jpg?_=1771278602,1281
-117.51307,34.12174,I-15 : (89) Baseline Road,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1589baselineroad/i1589baselineroad.jpg?_=1771278602,1324
-117.50383,34.12931,I-15 : (90) 0.5 Miles S of I-210,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i159005milessofi210/i159005milessofi210.jpg?_=1771278602,1346
-117.50033,34.13222,I-15 : (91) 0.1 Miles S of I-210,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i159101milessofi210/i159101milessofi210.jpg?_=1771278602,1357
-117.4888,34.1417,I-15 : (92) Cherry Undercross,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1592cherryundercross/i1592cherryundercross.jpg?_=1771278602,1453
-117.48196,34.14746,I-15 : (93) .25mi South Of Summit,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i159325misouthofsummit/i159325misouthofsummit.jpg?_=1771278602,1504
-117.47158,34.15699,I-15 : (94) North Of Summit,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1594northofsummit/i1594northofsummit.jpg?_=1771278602,1616
-117.46195,34.16522,I-15 : (95) Duncan Canyon,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1595duncancanyon/i1595duncancanyon.jpg?_=1771278602,1761
-117.45383,34.17046,I-15 : (96) 0.5 Miles S of Sierra,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i159605milessofsierra/i159605milessofsierra.jpg?_=1771278602,1836
-117.44356,34.17638,I-15 : (97) 0.1 Miles S of Sierra,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i159701milessofsierra/i159701milessofsierra.jpg?_=1771278602,1954
-117.436451,34.181597,I-15 : (98) Sierra Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1598sierraavenue/i1598sierraavenue.jpg?_=1771278602,2023
-117.4291,34.1877,I-15 : (99) 0.5 Miles S of Glenhelen,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i159905milessofglenhelen/i159905milessofglenhelen.jpg?_=1771278602,2036
-117.42045,34.19384,I-15 : (100) S of Glen Helen Parkway,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i15100sofglenhelenparkway/i15100sofglenhelenparkway.jpg?_=1771278602,1971
-117.41499,34.20293,I-15 : (101) Glen Helen Parkway,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i15101glenhelenparkway/i15101glenhelenparkway.jpg?_=1771278602,2051
-117.41222,34.211,I-15 : (102) N of Glen Helen Parkway,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i15102nofglenhelenparkway/i15102nofglenhelenparkway.jpg?_=1771278602,2070
-117.29521,34.07341,I-215 : (104) South Of Orange Show,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215104southoforangeshow/i215104southoforangeshow.jpg?_=1771278602,977
-117.29736,34.07902,I-215 : (105) North Of Orange Show,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215105northoforangeshow/i215105northoforangeshow.jpg?_=1771278602,986
-117.302138,34.087692,I-215 : (106) South Of Mill,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215106southofmill/i215106southofmill.jpg?_=1771278602,1019
-117.30154,34.09794,I-215 : (107) South Of 2nd Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215107southof2ndstreet/i215107southof2ndstreet.jpg?_=1771278602,1049
-117.6914,34.12464,I-210 : (108) 0.1 Miles East of County Line,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21010801mileseastofcountyline/i21010801mileseastofcountyline.jpg?_=1771278602,1586
-117.6815,34.1316,I-210 : (109) 0.8 Miles East of County Line,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21010908mileseastofcountyline/i21010908mileseastofcountyline.jpg?_=1771278602,1704
-117.67057,34.13428,I-210 : (110) Mountain Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210110mountainavenue/i210110mountainavenue.jpg?_=1771278602,1736
-117.66173,34.13437,I-210 : (111) 0.4 Miles East of Mountain,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21011104mileseastofmountain/i21011104mileseastofmountain.jpg?_=1771278602,1673
-117.6519,34.13443,I-210 : (112) 0.9 Miles East of Mountain,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21011209mileseastofmountain/i21011209mileseastofmountain.jpg?_=1771278602,1615
-117.63622,34.13461,I-210 : (113) Campus,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210113campus/i210113campus.jpg?_=1771278602,1673
-117.62108,34.13453,I-210 : (114) West of Carnelian,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210114westofcarnelian/i210114westofcarnelian.jpg?_=1771278602,1609
-117.60758,34.13462,I-210 : (115) East Of Carnelian,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210115eastofcarnelian/i210115eastofcarnelian.jpg?_=1771278602,1549
-117.59402,34.13463,I-210 : (116) Archibald,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210116archibald/i210116archibald.jpg?_=1771278602,1514
-117.57679,34.13554,I-210 : (117) Haven,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210117haven/i210117haven.jpg?_=1771278602,1479
-117.56695,34.13633,I-210 : (118) 0.5 Miles West of Milliken,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21011805mileswestofmilliken/i21011805mileswestofmilliken.jpg?_=1771278602,1508
-117.55797,34.13607,I-210 : (119) Milliken Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210119millikenavenue/i210119millikenavenue.jpg?_=1771278602,1518
-117.54569,34.13632,I-210 : (120) 0.8 Miles East of Milliken,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21012008mileseastofmilliken/i21012008mileseastofmilliken.jpg?_=1771278602,1523
-117.53734,34.13626,I-210 : (121) Day Creek,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210121daycreek/i210121daycreek.jpg?_=1771278602,1481
-117.52372,34.13602,I-210 : (122) East of Day Creek,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210122eastofdaycreek/i210122eastofdaycreek.jpg?_=1771278602,1438
-117.51118,34.13595,I-210 : (123) 0.3 Miles West of I-15,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21012303mileswestofi15/i21012303mileswestofi15.jpg?_=1771278602,1406
-117.504852,34.136119,I-210 : (124) 0.2 Miles East of I-15,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21012402mileseastofi15/i21012402mileseastofi15.jpg?_=1771278602,1411
-117.25165,34.22803,SR-18 : (125) Lake Gregory,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr18125lakegregory/sr18125lakegregory.jpg?_=1771278602,5136
-117.489651,34.136186,I-210 : (126) Cherry Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210126cherryavenue/i210126cherryavenue.jpg?_=1771278602,1424
-117.481,34.13608,I-210 : (127) East of Cherry Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210127eastofcherryavenue/i210127eastofcherryavenue.jpg?_=1771278602,1451
-117.47343,34.13604,I-210 : (128) West of Beech,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210128westofbeech/i210128westofbeech.jpg?_=1771278602,1487
-117.46106,34.34365,I-15 : (130) 3.6 Miles South of Oak Hill Road,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1513036milessouthofoakhillroad/i1513036milessouthofoakhillroad.jpg?_=1771278602,4107
-117.44491,34.35036,I-15 : (131) 2.5 Miles South of Oak Hill Road,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1513125milessouthofoakhillroad/i1513125milessouthofoakhillroad.jpg?_=1771278602,4261
-117.47843,33.89746,SR-91 : (132) Fillmore,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91132fillmore/sr91132fillmore.jpg?_=1771278602,731
-117.46985,33.90065,SR-91 : (133) La Sierra,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91133lasierra/sr91133lasierra.jpg?_=1771278602,736
-117.45957,33.90453,SR-91 : (134) Tyler,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91134tyler/sr91134tyler.jpg?_=1771278602,754
-117.45108,33.90937,SR-91 : (135) West of Van Buren,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91135westofvanburen/sr91135westofvanburen.jpg?_=1771278602,776
-117.43885,33.91625,SR-91 : (136) At Van Buren,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91136atvanburen/sr91136atvanburen.jpg?_=1771278602,808
-117.4302,33.92121,SR-91 : (137) Monroe,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91137monroe/sr91137monroe.jpg?_=1771278602,817
-117.42012,33.92754,SR-91 : (138) Adams,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91138adams/sr91138adams.jpg?_=1771278602,832
-117.40789,33.93389,SR-91 : (139) Madison,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91139madison/sr91139madison.jpg?_=1771278602,848
-117.39576,33.94097,SR-91 : (140) Mary,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91140mary/sr91140mary.jpg?_=1771278602,873
-117.39038,33.94467,SR-91 : (141) Arlington,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91141arlington/sr91141arlington.jpg?_=1771278602,869
-117.37956,33.95652,SR-91 : (142) Central,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91142central/sr91142central.jpg?_=1771278602,888
-117.37725,33.96349,SR-91 : (143) 0.5 Miles North Of Central,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr9114305milesnorthofcentral/sr9114305milesnorthofcentral.jpg?_=1771278602,881
-117.37297,33.97337,SR-91 : (144) 14th,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr9114414th/sr9114414th.jpg?_=1771278602,869
-117.72937,34.02476,SR-60 : (145) East of County Line,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60145eastofcountyline/sr60145eastofcountyline.jpg?_=1771278602,780
-117.71538,34.02958,SR-60 : (146) Pipeline Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60146pipelineavenue/sr60146pipelineavenue.jpg?_=1771278602,780
-117.7067,34.02978,SR-60 : (147) Ramona Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60147ramonaavenue/sr60147ramonaavenue.jpg?_=1771278602,787
-117.69426,34.02996,SR-60 : (148) West of Central,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60148westofcentral/sr60148westofcentral.jpg?_=1771278602,782
-117.68371,34.03053,SR-60 : (149) East of Central,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60149eastofcentral/sr60149eastofcentral.jpg?_=1771278602,788
-117.67828,34.03056,SR-60 : (150) East of Benson Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60150eastofbensonavenue/sr60150eastofbensonavenue.jpg?_=1771278602,797
-117.658355,34.030152,SR-60 : (151) East of San Antonio,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60151eastofsanantonio/sr60151eastofsanantonio.jpg?_=1771278602,851
-117.65038,34.03018,SR-60 : (152) Euclid Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60152euclidavenue/sr60152euclidavenue.jpg?_=1771278602,858
-117.63707,34.03024,SR-60 : (153) East of Euclid Avemue (Bon View Avenue),https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60153eastofeuclidavemuebonviewavenue/sr60153eastofeuclidavemuebonviewavenue.jpg?_=1771278602,836
-117.62825,34.03027,SR-60 : (154) Grove Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60154groveavenue/sr60154groveavenue.jpg?_=1771278602,837
-117.61862,34.03079,SR-60 : (155) West of Vineyard (Walker Avenue),https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60155westofvineyardwalkeravenue/sr60155westofvineyardwalkeravenue.jpg?_=1771278602,829
-117.60219,34.03033,SR-60 : (156) West of Archibald Avenue (Cucamonga Creek),https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60156westofarchibaldavenuecucamongacreek/sr60156westofarchibaldavenuecucamongacreek.jpg?_=1771278602,840
-117.59289,34.03035,SR-60 : (157) Archibald Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60157archibaldavenue/sr60157archibaldavenue.jpg?_=1771278602,835
-117.58056,34.02986,SR-60 : (158) West of Haven Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60158westofhavenavenue/sr60158westofhavenavenue.jpg?_=1771278602,824
-117.57136,34.028,SR-60 : (159) East of Haven Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60159eastofhavenavenue/sr60159eastofhavenavenue.jpg?_=1771278602,825
-117.55809,34.02437,SR-60 : (160) Milliken,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60160milliken/sr60160milliken.jpg?_=1771278602,826
-117.55336,34.02228,SR-60 : (161) East of Milliken,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60161eastofmilliken/sr60161eastofmilliken.jpg?_=1771278602,801
-117.2772,33.94249,SR-60 : (163) Day Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60163daystreet/sr60163daystreet.jpg?_=1771278602,1651
-117.26478,33.94055,SR-60 : (164) Frederick / Pigeon Pass Road,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60164frederickpigeonpassroad/sr60164frederickpigeonpassroad.jpg?_=1771278602,1654
-117.25397,33.94076,SR-60 : (165) West of Heacock,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60165westofheacock/sr60165westofheacock.jpg?_=1771278602,1648
-117.24149,33.94095,SR-60 : (166) Heacock,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60166heacock/sr60166heacock.jpg?_=1771278602,1658
-117.22916,33.94011,SR-60 : (167) Perris Boulevard,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60167perrisboulevard/sr60167perrisboulevard.jpg?_=1771278602,1673
-117.46176,34.13622,I-210 : (168) At Knox Ave,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210168atknoxave/i210168atknoxave.jpg?_=1771278602,1521
-117.45337,34.13595,I-210 : (169) Citrus,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210169citrus/i210169citrus.jpg?_=1771278602,1523
-117.43582,34.13586,I-210 : (170) Sierra,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210170sierra/i210170sierra.jpg?_=1771278602,1541
-117.42611,34.13667,I-210 : (171) West of Alder,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210171westofalder/i210171westofalder.jpg?_=1771278602,1527
-117.41614,34.13612,I-210 : (172) 0.1 Miles East of Alder,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21017201mileseastofalder/i21017201mileseastofalder.jpg?_=1771278602,1496
-117.40551,34.13581,I-210 : (173) 0.25 Miles West of Linden,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210173025mileswestoflinden/i210173025mileswestoflinden.jpg?_=1771278602,1493
-117.39209,34.13546,I-210 : (174) Ayala,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210174ayala/i210174ayala.jpg?_=1771278602,1459
-117.38149,34.1354,I-210 : (175) East of Cactus,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210175eastofcactus/i210175eastofcactus.jpg?_=1771278602,1436
-117.37021,34.1355,I-210 : (176) Riverside,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210176riverside/i210176riverside.jpg?_=1771278602,1409
-117.3536,34.13421,I-210 : (177) 0.5 Miles East Of Riverside,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21017705mileseastofriverside/i21017705mileseastofriverside.jpg?_=1771278602,1322
-117.3419,34.13458,I-210 : (178) West of Macy,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210178westofmacy/i210178westofmacy.jpg?_=1771278602,1275
-117.3307,34.13575,I-210 : (179) California,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210179california/i210179california.jpg?_=1771278602,1278
-117.32305,34.14093,I-210 : (180) East of 27th,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210180eastof27th/i210180eastof27th.jpg?_=1771278602,1283
-117.31408,34.14575,I-210 : (181) Miramonte,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210181miramonte/i210181miramonte.jpg?_=1771278602,1261
-117.30105,34.14607,I-210 : (182) At H Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i210182athstreet/i210182athstreet.jpg?_=1771278602,1202
-117.36846,33.98175,SR-91 : (183) Mission Inn Ave,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91183missioninnave/sr91183missioninnave.jpg?_=1771278602,890
-117.3635,33.98783,SR-91 : (184) East of Third Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91184eastofthirdstreet/sr91184eastofthirdstreet.jpg?_=1771278602,885
-117.358,33.99174,SR-91 : (185) East Of Spruce Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr91185eastofsprucestreet/sr91185eastofsprucestreet.jpg?_=1771278602,873
-117.34921,33.98942,I-215 : (186) Chicago Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215186chicagoavenue/i215186chicagoavenue.jpg?_=1771278602,947
-117.34249,33.98319,I-215 : (187) Blaine Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215187blainestreet/i215187blainestreet.jpg?_=1771278602,969
-117.33575,33.97652,I-215 : (188) University Avenue,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215188universityavenue/i215188universityavenue.jpg?_=1771278602,1037
-117.329356,33.970092,I-215 : (189) M.L. King Boulevard,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215189mlkingboulevard/i215189mlkingboulevard.jpg?_=1771278602,1052
-117.323162,33.962254,I-215 : (190) S of M.L. King Boulevard,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215190sofmlkingboulevard/i215190sofmlkingboulevard.jpg?_=1771278602,1224
-117.295972,33.94494,I-215 : (191) s/o Box Springs Road,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215191soboxspringsroad/i215191soboxspringsroad.jpg?_=1771278602,1526
-117.303892,33.953631,I-215 : (192) n/o Box Springs Road,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215192noboxspringsroad/i215192noboxspringsroad.jpg?_=1771278602,1463
-117.29198,33.94478,SR-60 : (193) West Of Day Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr60193westofdaystreet/sr60193westofdaystreet.jpg?_=1771278602,1543
-117.29115,33.94044,I-215 : (194) N of Eucalyptus,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215194nofeucalyptus/i215194nofeucalyptus.jpg?_=1771278602,1545
-117.244,34.06684,I-10 : (196) Mountain View,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i10196mountainview/i10196mountainview.jpg?_=1771278602,1129
-117.22581,34.0664,I-10 : (197) California,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i10197california/i10197california.jpg?_=1771278602,1184
-117.21794,34.0669,I-10 : (198) Nevada Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i10198nevadastreet/i10198nevadastreet.jpg?_=1771278602,1210
-117.205216,34.066362,I-10 : (199) East of Alabama,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i10199eastofalabama/i10199eastofalabama.jpg?_=1771278602,1255
-117.19735,34.0634,I-10 : (200) I-210,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i10200i210/i10200i210.jpg?_=1771278602,1314
-117.15579,34.04326,I-10 : (201) West of Ford Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i10201westoffordstreet/i10201westoffordstreet.jpg?_=1771278602,1630
-117.1541,34.03936,I-10 : (202) East of Ford Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i10202eastoffordstreet/i10202eastoffordstreet.jpg?_=1771278602,1647
-117.30204,34.10604,I-215 : (206) N of Third Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215206nofthirdstreet/i215206nofthirdstreet.jpg?_=1771278602,1086
-117.3022,34.11245,I-215 : (207) Vine Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215207vinestreet/i215207vinestreet.jpg?_=1771278602,1088
-117.30176,34.12367,I-215 : (208) N of Baseline,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215208nofbaseline/i215208nofbaseline.jpg?_=1771278602,1127
-117.30262,34.12939,SR-259 : (209) North of 16th Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/sr259209northof16thstreet/sr259209northof16thstreet.jpg?_=1771278602,1152
-117.30418,34.13037,I-215 : (210) S of Muscupiabe,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215210sofmuscupiabe/i215210sofmuscupiabe.jpg?_=1771278602,1151
-117.31182,34.13592,I-215 : (211) Highland,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215211highland/i215211highland.jpg?_=1771278602,1206
-117.31472,34.13802,I-215 : (212) N of Highland,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215212nofhighland/i215212nofhighland.jpg?_=1771278602,1205
-117.31823,34.14198,I-215 : (213) N of 27th Street,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215213nof27thstreet/i215213nof27thstreet.jpg?_=1771278602,1238
-117.32093,34.14782,I-215 : (214) N of I-210,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215214nofi210/i215214nofi210.jpg?_=1771278602,1282
-117.32519,34.15398,I-215 : (215) 0.5 Miles N of I-210,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21521505milesnofi210/i21521505milesnofi210.jpg?_=1771278602,1334
-117.32991,34.16106,I-215 : (216) S of University Pkwy,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215216sofuniversitypkwy/i215216sofuniversitypkwy.jpg?_=1771278602,1438
-117.39656,34.21784,I-215 : (217) 0.5 Mi South of Devore,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21521705misouthofdevore/i21521705misouthofdevore.jpg?_=1771278602,2012
-117.40875,34.22422,I-215 : (218) 15-215 IC Devore,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21521815215icdevore/i21521815215icdevore.jpg?_=1771278602,2151
-117.41801,34.23009,I-15 : (219) 0.6mi South Of Kenwood,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1521906misouthofkenwood/i1521906misouthofkenwood.jpg?_=1771278602,2275
-117.4251,34.23787,I-15 : (220) NB Kenwood On,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i15220nbkenwoodon/i15220nbkenwoodon.jpg?_=1771278602,2422
-117.4325,34.24171,I-15 : (221) 0.5mi n/o Kenwood,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i1522105minokenwood/i1522105minokenwood.jpg?_=1771278602,2519
-117.44142,34.24872,I-15 : (222) 1.25mi Kenwood,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i15222125mikenwood/i15222125mikenwood.jpg?_=1771278602,2677
-117.334227,34.165826,I-215 : (223) Onramp University Parkway,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215223onrampuniversityparkway/i215223onrampuniversityparkway.jpg?_=1771278602,1461
-117.34301,34.17606,I-215 : (224) 1 Mi N/O University Parkway,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i2152241minouniversityparkway/i2152241minouniversityparkway.jpg?_=1771278602,1544
-117.35106,34.18416,I-215 : (225) 0.75 Mi S/O Palm Ave,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215225075misopalmave/i215225075misopalmave.jpg?_=1771278602,1626
-117.35893,34.18907,I-215 : (226) Onramp Palm Ave SB,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215226onramppalmavesb/i215226onramppalmavesb.jpg?_=1771278602,1691
-117.3627,34.19226,I-15 : (227) Onramp Palm Ave NB,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i15227onramppalmavenb/i15227onramppalmavenb.jpg?_=1771278602,1717
-117.37213,34.19947,I-215 : (228) Little League Drive,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215228littleleaguedrive/i215228littleleaguedrive.jpg?_=1771278602,1787
-117.181573,33.556752,I-215 : (231) SB Murrieta Hot Spring Road,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215231sbmurrietahotspringroad/i215231sbmurrietahotspringroad.jpg?_=1771278602,1153
-117.171389,33.631389,I-215 : (237) 0.7 Miles South of Scott Road,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21523707milessouthofscottroad/i21523707milessouthofscottroad.jpg?_=1771278602,1566
-117.18031,33.69891,I-215: (242) 1 Mile North of Newport Road,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i2152421milenorthofnewportroad/i2152421milenorthofnewportroad.jpg?_=1771278602,1470
-117.23274,33.80082,I-215 : (256) Nueveo Road Onramp,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215256nueveoroadonramp/i215256nueveoroadonramp.jpg?_=1771278602,1468
-117.18138,33.55001,I-215 : (230) 15/215 Interchange,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21523015215interchange/i21523015215interchange.jpg?_=1771278602,1124
-117.18061,33.57342,I-215 : (232) NB Los Alamos,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215232nblosalamos/i215232nblosalamos.jpg?_=1771278602,1238
-117.18123,33.58266,I-215 : (233) 0.5 Mi N/O Los Alamos,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21523305minolosalamos/i21523305minolosalamos.jpg?_=1771278602,1307
-117.17383,33.59869,I-215 : (234) Clinton Keith Road,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215234clintonkeithroad/i215234clintonkeithroad.jpg?_=1771278602,1514
-117.1715,33.61103,I-215 : (235) 0.9 Mi N/O Clinton Keith Road,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i21523509minoclintonkeithroad/i21523509minoclintonkeithroad.jpg?_=1771278602,1594
-117.17075,33.64128,I-215 : (238) Scott Road Offramp,https://cwwp2.dot.ca.gov/data/d8/cctv/image/i215238scottroadofframp/i215238scottroadofframp.jpg?_=1771278602,1511
