X,Y,Name,description
-119.2876,35.320279,KER-5-N/O RTE 43,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/ker5norte43/ker5norte43.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.419989,35.415128,KER-5-N/O RTE 58,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/ker5norte58/ker5norte58.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.626532,35.58653,KER-5-S/O RTE 46,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/ker5sorte46/ker5sorte46.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.630048,36.648405,FRE-5-N/O PANOCHE ROAD,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre5nopanocheroad/fre5nopanocheroad.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.39393,36.43614,FRE-5-AT RTE 33 ,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre5atrte33/fre5atrte33.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.785139,36.719132,FRE-41-AT RTE 99 IC,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre41atrte99ic/fre41atrte99ic.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.776917,36.74348,FRE-41-AT TULARE AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre41attulareave/fre41attulareave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.775288,36.757485,FRE-41-JNO RTE 180,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre41jnorte180/fre41jnorte180.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.779082,36.766982,FRE-41-AT MCKINLEY AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre41atmckinleyave/fre41atmckinleyave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.784236,36.782274,FRE-41-AT SHIELDS AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre41atshieldsave/fre41atshieldsave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.785289,36.793958,FRE-41-AT ASHLAN AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre41atashlanave/fre41atashlanave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.785747,36.808356,FRE-41-AT SHAW AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre41atshawave/fre41atshawave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.785675,36.82281,FRE-41-AT BULLARD AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre41atbullardave/fre41atbullardave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.785347,36.837761,FRE-41-AT HERNDON AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre41atherndonave/fre41atherndonave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.789528,36.854807,FRE-41-AT FRIANT RD,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre41atfriantrd/fre41atfriantrd.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.793455,36.893003,MAD-41-AT VALLEY CHILDRENS BLVD,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/mad41atvalleychildrensblvd/mad41atvalleychildrensblvd.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.6558,37.331009,MAD-41-AT RTE 49,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/mad41atrte49/mad41atrte49.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.035789,35.317488,KER-99-AT WHITE LANE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/ker99atwhitelane/ker99atwhitelane.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.044588,35.399757,KER-99-AT AIRPORT DR,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/ker99atairportdr/ker99atairportdr.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.073416,35.431686,KER-99-JNO RTE 65,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/ker99jnorte65/ker99jnorte65.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.328243,36.211044,TUL-99-AT RTE 137,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/tul99atrte137/tul99atrte137.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.40655,36.32586,TUL-99-JSO RTE 198,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/tul99jsorte198/tul99jsorte198.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.52455,36.49338,TUL-99-N/O AVE 384,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/tul99noave384/tul99noave384.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.543668,36.503413,TUL-99-S/O 18TH AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/tul99so18thave/tul99so18thave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.56135,36.518117,FRE-99-AT RTE 201,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99atrte201/fre99atrte201.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.573663,36.527667,FRE-99-S/O BETHEL AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99sobethelave/fre99sobethelave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.591125,36.542398,FRE-99-S/O MT VIEW AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99somtviewave/fre99somtviewave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.602536,36.552055,FRE-99-N/O MT VIEW AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99nomtviewave/fre99nomtviewave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.644627,36.589866,FRE-99-S/O MANNING AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99somanningave/fre99somanningave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.662885,36.606561,FRE-99-N/O MANNING AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99nomanningave/fre99nomanningave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.677169,36.619635,FRE-99-S/O MERCED ST,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99somercedst/fre99somercedst.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.700365,36.640869,FRE-99-AT CLOVIS AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99atclovisave/fre99atclovisave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.736589,36.674234,FRE-99-AT CHESTNUT AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99atchestnutave/fre99atchestnutave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.774021,36.707221,FRE-99-AT JENSEN AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99atjensenave/fre99atjensenave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.814808,36.741296,FRE-180-JEO RTE 99,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre180jeorte99/fre180jeorte99.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.825098,36.749938,FRE-99-AT BELMONT AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99atbelmontave/fre99atbelmontave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.838248,36.772055,FRE-99-AT CLINTON AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99atclintonave/fre99atclintonave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.865732,36.793502,FRE-99-AT ASHLAN AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99atashlanave/fre99atashlanave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.886741,36.807656,FRE-99-AT SHAW AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99atshawave/fre99atshawave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.917525,36.832008,FRE-99-AT HERNDON AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre99atherndonave/fre99atherndonave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.021329,36.923725,MAD-99-AT AVE 12,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/mad99atave12/mad99atave12.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.07601,36.974797,MAD-99-AT CLEVELAND AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/mad99atclevelandave/mad99atclevelandave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.1857,37.06572,MAD-99-AT AVE 21 1/2,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/mad99atave2112/mad99atave2112.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.213459,37.088719,MAD-99-AT CALIFA OH,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/mad99atcalifaoh/mad99atcalifaoh.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.26891,36.29459,FRE-5-AT RTE 33/145 SEP,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre5atrte33145sep/fre5atrte33145sep.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.060533,36.70575,FRE-145-AT JENSEN AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre145atjensenave/fre145atjensenave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.209768,37.083711,MAD-99-AT RTE 152,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/mad99atrte152/mad99atrte152.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.755769,36.755732,FRE-180-JWO CEDAR AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre180jwocedarave/fre180jwocedarave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.749632,36.761689,FRE-168-AT FLORADORA AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre168atfloradoraave/fre168atfloradoraave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.749637,36.779787,FRE-168-AT SHIELDS AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre168atshieldsave/fre168atshieldsave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.733661,36.808948,FRE-168-AT SHAW AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre168atshawave/fre168atshawave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.717895,36.823251,FRE-168-AT BULLARD AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre168atbullardave/fre168atbullardave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.703799,36.837691,FRE-168-AT HERNDON AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre168atherndonave/fre168atherndonave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.684304,36.84127,FRE-168-AT FOWLER AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre168atfowlerave/fre168atfowlerave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.663866,36.843532,FRE-168-AT TEMPERANCE AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre168attemperanceave/fre168attemperanceave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.817837,36.740637,FRE-180-JWO RTE 99,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre180jworte99/fre180jworte99.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.747038,36.755217,FRE-180-AT RTE 168,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre180atrte168/fre180atrte168.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.736733,36.755041,FRE-180-AT CHESTNUT AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre180atchestnutave/fre180atchestnutave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.718551,36.753731,FRE-180-AT PEACH AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre180atpeachave/fre180atpeachave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.700569,36.753187,FRE-180-AT CLOVIS AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre180atclovisave/fre180atclovisave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.862069,36.735694,FRE-180-AT BRAWLEY AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre180atbrawleyave/fre180atbrawleyave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.844907,36.738642,FRE-180-AT MARKS AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre180atmarksave/fre180atmarksave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.769692,36.754575,FRE-180-JEO 1ST ST,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre180jeo1stst/fre180jeo1stst.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.682332,36.753464,FRE-180-AT FOWLER AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre180atfowlerave/fre180atfowlerave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.664336,36.740114,FRE-180-AT TEMPERANCE AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre180attemperanceave/fre180attemperanceave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.390189,36.327579,TUL-198-AT PLAZA DR,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/tul198atplazadr/tul198atplazadr.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.349301,36.32745,TUL-198-AT AKERS ST,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/tul198atakersst/tul198atakersst.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.10212,36.07638,FRE-5-AT RTE 269,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre5atrte269/fre5atrte269.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.40925,36.32909,TUL-99-JNO RTE 198,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/tul99jnorte198/tul99jnorte198.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.808154,36.281662,KIN-41-AT RTE 198,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/kin41atrte198/kin41atrte198.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.02655,35.281382,KER-99-AT HOSKING AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/ker99athoskingave/ker99athoskingave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.345497,36.240244,TUL-99-AT CARTMILL AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/tul99atcartmillave/tul99atcartmillave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.793146,36.880665,MAD-41-AT AVE 9,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/mad41atave9/mad41atave9.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.946844,36.85156,MAD-99-AT AVE 7,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/mad99atave7/mad99atave7.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.67307,36.31858,KIN-198-AT 12TH AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/kin198at12thave/kin198at12thave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.056486,36.953204,MAD-99-AT RTE 145,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/mad99atrte145/mad99atrte145.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.04833,36.94908,MAD-99-AT GATEWAY DR,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/mad99atgatewaydr/mad99atgatewaydr.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.02144,35.352709,KER-58-AT H ST,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/ker58athst/ker58athst.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.215415,36.209442,FRE-5-S/O RTE 198,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre5sorte198/fre5sorte198.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.513087,37.037251,FRE-168-AT PRATHER ROUNDABOUT,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/fre168atpratherroundabout/fre168atpratherroundabout.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.2029,35.57977,KER-99-S/O RTE 46,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/ker99sorte46/ker99sorte46.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-118.87969,35.39872,KER-178-JEO RTE 184,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/ker178jeorte184/ker178jeorte184.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-119.00328,35.35242,KER-58-AT UNION AVE,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/ker58atunionave/ker58atunionave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-118.882016,34.817709,LA-5-AT LEBEC (FRAZIER),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d6/cctv/image/la5atlebecfrazier/la5atlebecfrazier.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
